,2018,2019
1123,208.02301,202.70335
1124,167.23787,174.49016
1125,212.43579,226.68983
1126,144.13829,177.47404
1127,159.1285,176.5047
1128,118.448296,122.885765
1129,82.91816,96.75809
1130,86.77059,89.27579
1131,118.34818,108.22666
1132,34.401638,37.222683
1133,24.506157,27.82152
1134,26.637882,32.176712
1135,16.947102,16.747377
1136,12.77026,9.471211
1137,11.359217,7.8193083
1138,3.8187587,1.4590681
1139,2.2419696,0.32856005
1140,37.513615,-3.298534
1141,212.40184,206.25327
1142,294.7446,436.6074
1143,326.92682,401.24417
1144,233.84964,265.2141
1145,229.87639,399.4736
1146,159.45728,419.7314
1147,467.60144,467.64816
1148,293.38754,369.08978
1149,180.29257,330.5471
1150,140.75467,169.59685
1151,147.73122,246.46704
1152,121.14024,177.0625
1153,103.3756,138.79254
1154,119.67244,138.32553
1155,156.55795,217.07411
1156,147.32416,172.58408
1157,106.07694,141.61638
1158,198.64275,235.61278
1159,231.51021,230.15543
1160,178.1719,182.40103
1161,215.51764,222.11815
1162,120.734695,133.13776
1163,147.36531,213.85922
1164,72.78804,69.835915
1165,100.80986,114.4205
1166,150.04216,136.9771
1167,170.33264,175.75845
1168,218.41951,217.06972
1169,242.72496,227.3433
1170,238.99959,220.45804
1171,166.12013,173.87625
1172,284.17755,298.57913
1173,331.6959,309.11072
1174,242.85866,276.2851
1175,122.57878,181.30438
1176,293.95273,335.3202
1177,209.11722,311.36612
1178,179.05568,230.08829
1179,282.32367,456.88962
1180,249.76138,314.389
1181,159.64754,211.50052
1182,92.23422,136.05438
1183,136.93666,160.63109
1184,126.28254,132.6805
1185,118.849815,113.921
1186,167.0916,152.83006
1187,33.683884,33.696377
1188,23.507954,22.903732
1189,25.086613,20.126358
1190,6.6223207,4.4169245
1191,4.370366,2.9458363
1192,2.4616852,0.87708443
1193,-4.9910693,1.909846
1194,48.778862,43.684864
1195,31.684832,37.409966
1196,274.31607,211.98465
1197,308.32108,356.68637
1198,310.17142,322.9489
1199,270.71512,259.81033
1200,343.01038,220.94199
1201,261.51096,370.61823
1202,308.7854,398.1308
1203,190.47263,301.7916
1204,203.53467,302.40067
1205,247.4651,231.95544
1206,119.13458,248.97691
1207,47.050346,56.264046
1208,32.225513,55.430367
1209,91.94198,114.812225
1210,180.72,213.18008
1211,134.8312,169.03395
1212,197.56836,233.87805
1213,143.89462,213.52501
1214,308.7399,380.72113
1215,300.9485,368.33716
1216,267.09332,387.26334
1217,237.78354,297.4542
1218,46.905193,57.65064
1219,100.69641,86.593216
1220,21.573467,22.34359
1221,28.049389,31.786184
1222,123.382324,103.47334
1223,166.01909,194.13078
1224,238.63885,226.79689
1225,305.91925,258.23367
1226,205.26173,209.93323
1227,187.92004,221.73007
1228,243.59084,263.41684
1229,225.18556,284.80472
1230,202.94006,321.19733
1231,249.15277,279.49225
1232,330.54492,315.90668
1233,201.46451,204.71478
1234,254.40111,414.58792
1235,242.10039,293.39133
1236,211.43037,244.10771
1237,206.60858,221.87256
1238,69.69957,81.90752
1239,95.777794,109.018234
1240,112.76942,135.64214
1241,206.16985,233.30139
1242,223.95609,253.23495
1243,10.828346,29.756428
1244,22.828178,28.032661
1245,24.446674,18.575607
1246,6.7147923,5.2248654
1247,0.62314427,1.36767
1248,1.1253018,1.1702563
1249,-1.3404422,2.0142086
1250,0.2233166,2.8330548
1251,23.111563,12.574955
1252,4.7231197,15.143735
1253,29.108177,87.437965
1254,113.829346,167.80194
1255,266.43762,356.55597
1256,400.94916,331.76535
1257,302.63812,291.75592
1258,272.70758,358.29218
1259,262.77014,310.10983
1260,256.07693,293.72482
1261,262.69208,260.50317
1262,230.02083,218.82156
1263,289.4909,288.9127
1264,241.28273,146.53369
1265,149.11546,118.91728
1266,25.526806,61.18548
1267,103.15679,127.22351
1268,279.19217,269.83154
1269,119.049904,124.73592
1270,164.80241,198.59692
1271,276.67896,406.2698
1272,251.70094,318.71942
1273,272.54846,349.40915
1274,345.6574,366.65518
1275,232.59018,294.10776
1276,107.921776,120.26334
1277,32.775894,50.216045
1278,12.226122,33.35982
1279,9.284416,1.8335516
1280,108.131,113.25701
1281,121.58159,126.82305
1282,92.1404,108.02448
1283,57.430035,59.956844
1284,178.00969,193.904
1285,209.46927,174.40459
1286,220.7871,270.25394
1287,323.81116,439.18994
1288,359.754,376.52463
1289,290.1837,357.26184
1290,301.91968,433.35126
1291,264.6195,383.5653
1292,122.15776,170.60461
1293,150.48364,199.11423
1294,21.92093,21.364676
1295,87.85694,111.702675
1296,130.6007,150.9779
1297,71.57913,75.01715
1298,21.888815,19.30457
1299,11.829662,16.249634
1300,118.17707,126.35249
1301,432.08176,552.6277
1302,258.77405,273.7653
1303,103.824455,158.59137
1304,39.9945,45.27102
1305,41.668575,43.133965
1306,0.015260312,-0.25709152
1307,21.413103,23.598759
1308,10.499788,13.692479
1309,-1.4537895,2.6718388
1310,0.61443585,0.9324273
1311,0.7952869,4.4888124
1312,2.9871562,4.1787667
1313,4.210644,12.057208
1314,1.7425742,1.5226786
1315,4.208729,3.2372875
1316,-0.41903576,-0.5536117
1317,7.9550834,8.514959
1318,24.061848,38.672085
1319,174.53719,145.47115
1320,256.78906,390.4399
1321,281.1326,470.7975
1322,320.04407,421.01984
1323,274.31366,203.87636
1324,288.21014,304.92072
1325,203.8637,278.11658
1326,285.648,412.79965
1327,289.482,349.96454
1328,228.24944,209.94601
1329,103.35408,101.16319
1330,125.66134,135.44852
1331,336.11148,374.16373
1332,131.70218,112.1211
1333,37.774403,51.09144
1334,161.48686,216.84196
1335,124.229034,195.2492
1336,78.140724,134.76608
1337,111.93049,150.58258
1338,98.43596,204.09317
1339,151.11046,256.32736
1340,162.76764,240.40971
1341,206.16643,411.4012
1342,165.46606,359.47058
1343,164.86366,236.73601
1344,56.445892,137.47487
1345,15.115183,23.37748
1346,218.83464,251.25107
1347,71.97768,93.54179
1348,26.499584,33.85692
1349,24.000772,20.737293
1350,83.41623,66.30118
1351,76.82982,79.465775
1352,100.32943,85.02422
1353,284.35114,257.6081
1354,343.62308,339.16315
1355,285.77872,339.5493
1356,179.90587,401.0909
1357,364.0362,358.7302
1358,219.79352,267.18082
1359,66.12557,87.77677
1360,31.429007,39.906105
1361,118.87548,132.74413
1362,143.1662,140.18462
1363,70.73265,91.42654
1364,105.603935,141.42569
1365,46.15616,58.464558
1366,123.56228,140.90498
1367,438.66895,420.28207
1368,256.5456,245.7433
1369,189.8279,186.57758
1370,14.646467,16.12935
1371,9.835024,12.34483
1372,0.40776864,-2.6715653
1373,5.130119,7.254488
1374,0.73325956,2.483698
1375,-1.2908707,-4.3796787
1376,19.575613,25.90124
1377,22.15639,50.71168
1378,97.85226,67.932625
1379,52.872612,73.72311
1380,11.366055,40.531326
1381,-1.313869,8.920728
1382,16.77524,29.023798
1383,44.689335,33.42073
1384,313.53003,158.31781
1385,362.8273,194.39433
1386,220.90974,177.11496
1387,297.19086,216.01422
1388,304.57605,236.44357
1389,249.18097,160.78183
1390,218.37753,223.80028
1391,256.0585,285.06516
1392,199.54887,220.515
1393,193.85762,159.84726
1394,55.610806,59.62377
1395,116.42127,65.39721
1396,64.2205,80.47096
1397,208.0645,255.56015
1398,229.2558,221.07683
1399,64.199425,103.1711
1400,126.77902,150.72629
1401,173.19649,149.86229
1402,118.56885,149.90335
1403,116.5798,153.71167
1404,212.2576,248.37883
1405,234.3539,278.0778
1406,155.14243,270.83347
1407,170.21584,383.32114
1408,159.00328,286.00452
1409,183.21515,274.7334
1410,147.31477,277.30252
1411,98.41924,149.02693
1412,156.43765,189.52962
1413,65.31869,64.23919
1414,7.676343,15.853631
1415,-5.1578765,1.5969495
1416,15.966869,5.016585
1417,6.84114,10.280031
1418,72.39292,83.327576
1419,59.07697,62.09549
1420,153.54083,181.88287
1421,197.53465,206.81393
1422,196.04655,225.43628
1423,239.04268,343.7224
1424,262.95712,370.5694
1425,212.64165,207.46806
1426,119.68736,183.57973
1427,236.85326,233.59628
1428,248.85896,251.12068
1429,185.39583,231.65955
1430,236.24612,330.82275
1431,388.18845,278.47705
1432,293.0583,283.24542
1433,441.40463,339.117
1434,379.0223,292.1711
1435,192.14894,190.47748
1436,67.199814,53.042408
1437,25.02092,28.22597
1438,-7.653326,6.9420877
1439,52.62262,60.639545
1440,84.37042,116.223785
1441,114.28321,215.6272
1442,146.56659,119.002144
1443,148.417,132.92897
1444,31.492357,91.04495
1445,25.947401,34.662518
1446,20.770529,30.523678
1447,61.903843,79.09613
1448,76.962135,115.7131
1449,67.203476,111.701836
1450,87.590256,99.7724
1451,29.466883,51.906357
1452,124.79851,103.153465
1453,240.53918,156.6941
1454,251.95116,273.6069
1455,236.60725,187.78162
1456,206.97394,200.25357
1457,270.61865,186.11797
1458,150.32635,108.56568
1459,91.72997,76.032715
1460,144.9791,201.31337
1461,257.4685,417.82626
1462,176.18954,257.20114
1463,155.87366,148.09789
1464,136.67004,114.502335
1465,82.54473,111.5172
1466,201.86636,170.43835
1467,215.8129,349.61792
1468,161.44398,257.9991
1469,123.66392,292.2858
1470,148.64783,314.6377
1471,171.12639,278.66312
1472,147.89331,264.2599
1473,130.45047,322.0358
1474,226.41046,432.49536
1475,168.14243,230.12689
1476,64.70853,78.35144
1477,20.908798,13.41947
1478,204.7943,174.02959
1479,146.8557,118.37865
1480,123.56591,115.62948
1481,245.01532,245.6813
1482,267.3836,394.38086
1483,288.17966,426.7093
1484,315.69727,547.2975
1485,209.5647,263.3248
1486,223.54478,286.9534
1487,244.5633,256.4267
1488,244.90273,332.4652
1489,231.80351,278.74823
1490,250.5552,340.52182
1491,399.54816,321.9319
1492,379.1564,297.98523
1493,354.8528,319.60178
1494,311.37296,286.4553
1495,279.47443,282.28455
1496,226.20087,248.88985
1497,98.91512,88.17968
1498,-2.2758493,-5.690291
1499,-4.533556,-2.83823
1500,29.073364,40.211372
1501,147.41682,154.75885
1502,35.843384,67.3731
1503,101.930984,78.31621
1504,153.041,144.3482
1505,116.20428,93.36841
1506,52.255314,53.438377
1507,31.497675,51.64813
1508,26.250263,34.17265
1509,28.01606,29.345383
1510,29.578037,79.83103
1511,250.58394,177.77177
1512,271.55368,283.5026
1513,197.00043,131.75322
1514,280.28372,279.48633
1515,301.46155,367.3194
1516,242.46106,282.28958
1517,207.89868,274.1548
1518,182.58781,304.36313
1519,217.07982,265.14047
1520,137.46506,217.88019
1521,149.43141,235.53717
1522,287.32693,317.99686
1523,192.08131,260.3371
1524,174.85713,151.90501
1525,195.27682,126.760895
1526,132.1893,103.58374
1527,48.80293,69.49564
1528,101.50742,138.39883
1529,135.79724,254.62323
1530,204.99113,356.22446
1531,168.24586,322.0168
1532,152.36057,298.97485
1533,124.52652,202.93297
1534,100.59721,148.241
1535,132.30225,230.89272
1536,96.53956,128.49852
1537,1.4747252,44.804855
1538,3.9424894,14.92604
1539,109.62697,157.14647
1540,117.82976,134.07411
1541,302.64178,363.51184
1542,232.16357,295.3798
1543,179.65382,361.09778
1544,234.78793,326.69186
1545,242.47873,292.8933
1546,205.25555,291.29007
1547,237.5286,286.2963
1548,248.49387,342.48376
1549,311.67358,364.70663
1550,220.57208,264.9018
1551,244.79816,223.03918
1552,194.4978,184.6975
1553,311.3893,289.7859
1554,244.23299,266.05557
1555,178.44438,211.66379
1556,120.82232,112.19656
1557,83.44013,106.03232
1558,15.440012,28.190607
1559,6.249935,7.3370957
1560,-0.80826145,-0.24535482
1561,36.18463,50.226032
1562,157.06142,141.72089
1563,83.94805,91.74477
1564,167.50194,145.74338
1565,49.067192,91.226166
1566,100.7811,92.97881
1567,121.00382,89.40423
1568,64.85051,51.9803
1569,225.6858,139.59424
1570,265.4961,232.6679
1571,316.25046,239.15588
1572,259.6855,174.15988
1573,64.3325,54.364895
1574,69.22915,43.31081
1575,213.6343,250.94186
1576,266.35535,356.74664
1577,209.32362,154.1292
1578,186.33287,231.53493
1579,189.37863,230.96017
1580,179.42355,235.38103
1581,273.80484,424.6299
1582,227.14275,338.04398
1583,203.7732,366.42392
1584,324.17,401.8302
1585,189.90494,199.66727
1586,215.84663,139.05283
1587,123.07075,102.662796
1588,157.84244,128.03593
1589,156.51193,175.59354
1590,191.70506,344.40137
1591,209.9134,316.35413
1592,204.98798,195.9902
1593,185.20404,307.474
1594,264.54578,297.55127
1595,128.03783,198.33165
1596,10.299719,13.130063
1597,14.589775,25.609406
1598,2.181682,3.8469026
1599,29.379597,23.514477
1600,160.79143,222.98099
1601,113.54701,161.7672
1602,169.89313,199.04727
1603,293.93347,316.58755
1604,251.39478,374.17398
1605,154.08853,358.69504
1606,295.74948,395.42242
1607,324.33942,499.09103
1608,230.68536,452.9931
1609,174.88603,333.99048
1610,171.35088,169.71765
1611,136.85146,131.04204
1612,263.7978,208.91917
1613,248.95815,192.38808
1614,349.14987,262.23102
1615,100.445145,97.85767
1616,1.8946223,3.1464367
1617,0.23939835,0.8944298
1618,4.4112334,7.4492526
1619,2.9341846,-1.4182756
1620,7.5002365,8.529214
1621,61.17501,46.424915
1622,120.87199,101.80481
1623,188.01852,146.10141
1624,119.271545,85.62774
1625,67.01317,96.11736
1626,96.49657,80.318436
1627,170.58783,162.11505
1628,296.67526,196.30832
1629,337.98285,460.23947
1630,301.66162,306.92804
1631,223.01207,296.7576
1632,157.6767,113.78908
1633,202.97694,99.48848
1634,260.53998,307.35184
1635,314.1103,328.30392
1636,184.68393,173.00285
1637,227.76836,263.11987
1638,261.5348,376.56375
1639,220.05663,235.02292
1640,292.0442,431.64423
1641,250.9648,344.49872
1642,156.39145,313.03824
1643,215.2581,196.25679
1644,370.60944,196.4967
1645,115.726395,153.19125
1646,235.09668,178.61736
1647,158.99393,100.20595
1648,243.74178,249.2836
1649,196.51949,322.554
1650,184.80246,269.57166
1651,240.4237,316.49054
1652,327.86786,416.4348
1653,230.02327,317.92075
1654,187.55469,173.01021
1655,21.913017,14.756733
1656,34.619415,45.407413
1657,9.11338,8.025769
1658,5.3347483,-1.4637247
1659,80.348694,88.328415
1660,269.96967,289.38434
1661,306.37964,367.22607
1662,292.2809,402.7916
1663,299.87866,281.26236
1664,236.9844,288.4495
1665,173.46602,424.54062
1666,301.2393,357.4326
1667,274.5612,355.0367
1668,260.60858,324.5814
1669,225.04936,281.40308
1670,229.82025,286.20834
1671,157.5999,160.24783
1672,171.74533,157.3946
1673,110.606606,98.74129
1674,8.1105585,6.6054993
1675,-1.3045413,8.671726
1676,19.71842,36.056873
1677,26.439629,56.60005
1678,129.56213,101.45773
1679,131.1436,86.11919
1680,51.041138,110.49601
1681,4.855094,10.391438
1682,105.764015,104.34722
1683,253.92088,130.68463
1684,124.46951,91.45783
1685,148.67075,104.12062
1686,248.07889,143.27946
1687,302.6765,337.80695
1688,168.36577,245.37923
1689,181.67603,195.738
1690,220.60962,284.5605
1691,191.54285,147.6479
1692,157.5433,258.2585
1693,259.82,336.6342
1694,217.99637,218.78946
1695,193.69756,297.57843
1696,263.97247,422.82166
1697,217.7102,318.332
1698,213.60378,93.36157
1699,302.03586,326.28156
1700,317.55057,174.56
1701,192.88487,178.91621
1702,151.3824,119.08347
1703,164.95288,240.8401
1704,209.63554,229.95187
1705,195.57053,220.5052
1706,201.82573,317.3477
1707,338.31903,394.82455
1708,235.70981,301.07312
1709,124.26811,132.24178
1710,37.86035,32.8579
1711,89.02742,93.256905
1712,17.477243,12.270617
1713,70.371155,65.686806
1714,307.58676,242.76036
1715,335.4719,294.9978
1716,313.08237,355.4086
1717,302.09564,365.76886
1718,344.30014,317.76825
1719,354.5526,369.33548
1720,254.21007,255.39937
1721,250.14249,243.03893
1722,240.7703,230.29163
1723,147.60571,140.94032
1724,153.51747,130.96928
1725,198.12398,223.56125
1726,71.82337,67.09827
1727,26.921717,24.366022
1728,4.697353,7.243422
1729,0.75397754,2.5301044
1730,0.4646612,8.480545
1731,14.345859,17.59522
1732,66.75136,103.058685
1733,94.97684,69.67859
1734,68.675415,55.843357
1735,9.471949,14.516285
1736,69.12182,72.75986
1737,237.70567,148.78525
1738,21.648125,57.311325
1739,29.92079,17.342628
1740,198.0885,262.65198
1741,280.91827,302.53146
1742,312.9513,294.60742
1743,176.06667,290.14807
1744,233.10884,186.58267
1745,185.14526,208.40913
1746,193.9922,212.64082
1747,203.81657,200.08606
1748,279.68555,129.58351
1749,219.28479,235.56541
1750,219.39401,234.53416
1751,220.07516,243.13747
1752,389.94437,185.47293
1753,314.02753,379.68445
1754,375.4524,304.4583
1755,369.845,296.46347
1756,159.51733,126.260506
1757,187.55678,160.5577
1758,177.9712,284.1588
1759,234.73703,236.88698
1760,237.84271,329.12518
1761,364.75742,430.76526
1762,239.23723,321.50677
1763,109.72185,125.105736
1764,139.58176,123.8205
1765,48.871605,44.630898
1766,51.667374,24.36353
1767,17.363964,-5.9081206
1768,146.40489,145.50851
1769,208.76668,230.82066
1770,232.61182,228.43346
1771,258.14328,282.11832
1772,287.13654,353.12698
1773,253.8142,323.23544
1774,223.69475,253.53262
1775,225.37288,203.64464
1776,227.89966,223.88463
1777,131.32922,118.05369
1778,13.854803,20.596949
1779,69.78427,61.498646
1780,10.254837,3.9685457
1781,2.1884098,5.4469256
1782,1.8802179,2.5630455
1783,7.5653973,9.527187
1784,1.803255,-0.46870023
1785,2.108277,0.76868623
1786,24.78386,35.74042
1787,78.34929,144.60347
1788,56.940647,49.92796
1789,56.982883,61.111614
1790,59.36394,106.200775
1791,45.973934,67.798584
1792,53.959946,64.53755
1793,44.786762,40.686974
1794,169.71031,116.30398
1795,278.72287,298.30478
1796,299.3229,279.29727
1797,309.85474,299.2339
1798,154.69777,244.94052
1799,177.95566,266.5608
1800,276.7438,352.91974
1801,227.73732,290.6444
1802,246.3292,99.101105
1803,351.8572,199.17346
1804,295.50937,342.63504
1805,435.0505,307.70593
1806,350.76346,338.88962
1807,317.5363,354.32538
1808,396.5651,329.3514
1809,397.92337,329.34894
1810,334.10956,294.11835
1811,388.45227,248.89172
1812,230.28952,205.7973
1813,194.43877,280.80624
1814,132.00888,118.13211
1815,136.57799,144.58449
1816,60.263733,71.03178
1817,37.662167,38.933235
1818,112.804695,116.86882
1819,212.41464,223.79144
1820,193.84352,251.50961
1821,90.93709,95.17418
1822,-3.686424,-3.229165
1823,14.914455,11.217122
1824,101.61487,99.484604
1825,152.48729,173.83974
1826,204.47177,211.41414
1827,227.48235,227.33539
1828,128.77324,131.77892
1829,204.58261,190.738
1830,221.91437,216.47774
1831,216.28932,188.3046
1832,91.649605,107.759
1833,55.864216,61.849915
1834,69.05251,70.98695
1835,83.72313,62.05432
1836,113.31012,102.24246
1837,45.157997,43.65874
1838,38.295,30.837942
1839,5.3284664,7.349785
1840,10.495336,12.42079
1841,9.62233,12.484628
1842,13.145871,14.915274
1843,53.30955,68.02881
1844,59.678295,70.61392
1845,212.87381,64.0362
1846,162.63544,170.87926
1847,119.821594,153.56819
1848,176.68864,153.32297
1849,304.26468,265.55933
1850,257.6418,154.87166
1851,131.75984,169.22577
1852,21.367338,47.435883
1853,74.59084,113.132645
1854,119.27253,97.33548
1855,186.77989,109.53287
1856,206.37709,126.79304
1857,400.3688,269.36182
1858,336.05835,340.43097
1859,295.37128,287.97562
1860,380.36157,307.36215
1861,353.0153,286.22537
1862,384.8211,328.80795
1863,435.0733,205.33272
1864,360.69647,284.238
1865,360.04932,245.5775
1866,381.62103,454.2187
1867,284.50278,352.49637
1868,235.09282,303.49033
1869,134.96762,113.72342
1870,130.71552,138.44809
1871,110.69835,134.48865
1872,160.93616,179.3202
1873,241.46144,299.56476
1874,137.6025,162.29698
1875,0.65863574,-9.864119
1876,-0.8494201,1.0455059
1877,44.024006,34.311855
1878,178.67236,155.16496
1879,292.66754,336.13492
1880,180.91875,205.63193
1881,133.90163,158.2359
1882,201.79233,251.68661
1883,277.3887,305.1926
1884,193.6555,232.22928
1885,183.22253,175.90572
1886,201.25552,144.11427
1887,254.73756,229.6563
1888,161.17601,160.46994
1889,95.79478,100.88902
1890,27.792631,19.71191
1891,4.3879595,3.590854
1892,4.418192,2.9289072
1893,14.561106,15.283962
1894,17.902971,21.051651
1895,11.618999,12.583431
1896,7.2138157,10.443924
1897,2.595409,0.6997365
1898,5.1285257,7.9833374
1899,32.69564,30.611046
1900,48.46603,48.80866
1901,133.7699,84.993546
1902,173.28304,109.82729
1903,142.21875,213.23468
1904,243.38379,235.61807
1905,115.390045,167.38425
1906,181.52092,200.72372
1907,211.49342,162.54407
1908,60.910458,52.735565
1909,8.3499775,-2.0990326
1910,52.83713,74.28931
1911,89.01255,168.62196
1912,118.76265,182.26965
1913,202.21918,113.46001
1914,407.78094,280.84885
1915,351.87845,223.60327
1916,336.48422,117.9707
1917,370.04834,305.43567
1918,325.36572,218.65163
1919,314.654,192.86362
1920,364.41153,199.43753
1921,316.05225,240.26367
1922,287.7107,329.62454
1923,269.5434,364.44843
1924,234.96866,306.38705
1925,139.58925,159.99655
1926,124.06567,136.15256
1927,121.45008,102.69972
1928,85.091446,114.02174
1929,124.774376,111.83694
1930,128.70248,118.1127
1931,33.476124,35.634235
1932,-2.110228,1.328915
1933,78.43697,81.81963
1934,173.41397,247.47278
1935,264.74353,381.9059
1936,321.64124,414.44174
1937,163.07535,187.43242
1938,170.2046,195.44711
1939,181.00534,176.20279
1940,208.78365,244.51888
1941,216.91937,234.69615
1942,128.23988,120.29555
1943,210.97473,174.77498
1944,197.35452,180.61464
1945,243.92389,267.05655
1946,333.376,270.19754
1947,202.05687,235.28015
1948,60.612587,57.17705
1949,48.792294,23.317041
1950,89.35637,100.23915
1951,112.83979,100.05516
1952,87.12728,93.042435
1953,75.24576,80.44849
1954,10.549065,9.168986
1955,-0.0071267155,1.2613051
1956,11.445297,11.403406
1957,56.319748,74.96339
1958,83.56173,109.17106
1959,57.084766,88.83681
1960,119.89749,225.56999
1961,115.65477,209.91563
1962,104.35074,228.58
1963,106.50608,188.00388
1964,242.3555,198.0864
1965,202.89885,167.13263
1966,96.556725,104.54629
1967,193.25659,141.91656
1968,111.642685,176.34555
1969,157.84583,153.92493
1970,248.18144,175.44441
1971,193.71225,120.328835
1972,333.08548,182.54283
1973,457.62613,379.90942
1974,454.23328,408.0251
1975,327.95984,334.70358
1976,315.50397,336.2856
1977,260.69214,103.78757
1978,266.16644,143.08577
1979,251.6206,242.42331
1980,149.31226,153.80214
1981,125.10217,117.36074
1982,32.342865,37.627026
1983,68.5107,88.16233
1984,209.37532,273.0181
1985,129.75351,185.79063
1986,68.66719,101.96311
1987,53.442513,64.10048
1988,-3.74372,-8.267724
1989,-6.9198895,-2.9087224
1990,126.923386,104.04536
1991,212.88498,200.26549
1992,212.97757,202.82996
1993,182.8029,228.08186
1994,251.38174,231.47841
1995,189.93297,175.01773
1996,178.9366,195.13493
1997,185.57994,182.68265
1998,127.89518,132.03143
1999,67.019485,52.852917
2000,75.6441,61.14363
2001,174.11081,154.58466
2002,138.12863,189.62405
2003,152.13565,229.88655
2004,164.49432,153.61345
2005,59.469994,49.855515
2006,50.368725,43.44234
2007,27.589354,24.719728
2008,21.658392,19.998568
2009,34.871223,33.843212
2010,18.615034,18.523443
2011,2.7077386,4.1480155
2012,45.352467,29.621317
2013,75.7875,115.53779
2014,88.38348,102.30847
2015,270.5034,252.73016
2016,256.74097,241.17747
2017,239.11298,195.55809
2018,237.37956,213.22772
2019,186.2594,208.34413
2020,201.4056,220.80711
2021,111.347275,215.20268
2022,90.76587,181.85463
2023,177.71918,154.20427
2024,159.42355,176.1793
2025,77.558136,84.645935
2026,199.96208,124.774956
2027,237.98209,111.930695
2028,243.08633,104.05599
2029,307.40823,343.21826
2030,345.6721,359.18094
2031,383.0314,340.89194
2032,349.91772,134.45703
2033,356.15247,141.25336
2034,322.32095,202.87718
2035,187.12334,189.34288
2036,163.08797,167.42993
2037,122.73015,120.75793
2038,279.29337,303.6596
2039,376.7325,340.1924
2040,331.2016,335.73013
2041,96.96067,104.48187
2042,-0.30546096,5.24754
2043,4.3964787,7.005595
2044,168.22273,149.26294
2045,311.15958,216.14178
2046,285.8077,305.41632
2047,263.57608,318.27695
2048,243.509,198.53752
2049,259.0949,184.32895
2050,205.92947,210.8645
2051,215.36978,191.31837
2052,193.07787,164.74469
2053,25.00238,19.4924
2054,1.8458704,4.2756333
2055,11.136256,9.395733
2056,7.8312125,0.18826039
2057,8.644847,11.797361
2058,9.439779,5.555255
2059,21.990475,12.504268
2060,16.929773,15.07196
2061,2.9151661,-0.880303
2062,-1.605202,0.8867161
2063,29.553005,25.75812
2064,61.808304,64.37886
2065,261.98557,178.57726
2066,207.18811,181.84486
2067,202.99553,149.89877
2068,251.83266,147.96991
2069,189.48163,178.52626
2070,125.400345,84.31662
2071,17.9412,27.848558
2072,44.14769,44.203423
2073,111.007385,135.08069
2074,89.36669,95.90208
2075,8.412272,6.8482466
2076,120.27149,67.73805
2077,259.72348,106.0229
2078,200.66302,179.15324
2079,158.28706,185.89769
2080,214.96736,134.52829
2081,224.25189,166.43074
2082,231.29124,123.22674
2083,252.1795,94.6733
2084,110.50857,92.62915
2085,59.33805,67.24811
2086,107.040085,104.286156
2087,229.17993,275.17734
2088,252.9443,330.42783
2089,316.7484,368.68536
2090,224.54807,351.08368
2091,9.769544,30.167145
2092,14.973379,15.355805
2093,278.34192,184.39003
2094,274.9689,272.97464
2095,200.49979,217.50461
2096,193.79153,228.52046
2097,251.17918,252.42116
2098,243.10321,185.29967
2099,188.37337,178.39722
2100,216.67976,222.02019
2101,203.00864,203.57268
2102,105.19324,103.71925
2103,59.783646,49.053
2104,19.186289,21.670168
2105,1.8174279,-0.15088232
2106,1.4515085,-0.61512864
2107,16.742327,15.235
2108,7.4499907,7.6802373
2109,3.046428,2.1276345
2110,0.52758265,0.89718425
2111,14.01562,13.379521
2112,223.49303,162.04555
2113,199.38655,210.14717
2114,134.81313,194.3948
2115,103.64833,193.28146
2116,82.66578,75.82581
2117,51.015305,53.450718
2118,7.160553,-0.66020966
2119,2.3951364,1.9169036
2120,13.36165,14.560233
2121,-0.14403574,-1.8243119
2122,0.52830213,-1.6735742
2123,6.7681794,3.5779552
2124,63.97957,31.50286
2125,94.89794,102.20186
2126,41.51278,34.11744
2127,142.5021,90.7402
2128,220.10158,158.9781
2129,231.06773,159.81146
2130,219.98965,185.80312
2131,212.12276,154.76904
2132,205.45552,219.14857
2133,194.14444,246.90546
2134,218.6501,271.25565
2135,250.95335,320.52072
2136,260.8284,393.0003
2137,198.7595,243.40056
2138,20.084364,12.825781
2139,19.120775,16.154284
2140,122.13339,91.437904
2141,119.70714,94.61461
2142,45.08569,37.89959
2143,228.22855,234.1267
2144,232.45451,250.05023
2145,265.09756,242.87537
2146,246.00208,176.72383
2147,210.48187,225.02495
2148,214.20007,198.42479
2149,163.86748,176.18346
2150,123.94959,115.30129
2151,98.66223,60.215065
2152,35.9452,25.939928
2153,35.78454,38.483955
2154,36.000557,34.89365
2155,2.554861,-0.61298966
2156,20.660147,1.854975
2157,26.092892,41.384518
2158,136.78537,194.61319
2159,210.35185,174.5515
2160,105.56873,105.39295
2161,69.431244,79.86177
2162,57.571846,50.501328
2163,55.534653,44.08061
2164,24.866581,31.353119
2165,11.485015,8.728284
2166,9.250048,3.1299822
2167,23.11444,32.45456
2168,19.516088,20.28993
2169,275.51498,110.76142
2170,234.03543,169.77455
2171,327.90164,123.04378
2172,210.65344,146.98776
2173,330.57947,184.23605
2174,371.8794,334.59784
2175,255.00578,286.8522
2176,188.08014,231.6697
2177,185.76122,186.53455
2178,101.361115,86.520454
2179,5.083834,-0.35457686
2180,-0.017530676,-1.9610523
2181,4.8817234,4.7601185
2182,8.87485,6.9362288
2183,43.490475,40.091076
2184,93.7154,102.546555
2185,232.81767,297.30975
2186,176.84227,180.03845
